statistic,pval,fdr,df.test,df.dna,df.rna.full,df.rna.red,architecture
2.0324005323218444,0.36196771140042755,0.4734254010692986,2,83,7,5,"ESR1-1:1269, 1, set2, minTK"
20.68331861383058,3.226074774229868e-5,1.480908166167403e-4,2,47,7,5,"ESR1-1:1602, 4, set2, minCMV"
1.3746117084681373,0.5029292100699032,0.6050913238490393,2,26,7,5,"ESR1-1:1602, 4, set2, minProm"
17.735848779013395,1.4083460229364134e-4,5.705845166804387e-4,2,42,7,5,"ESR1-1:1602, 4, set2, minTK"
5.360908887027108,0.0685320031523252,0.12716723968627835,2,38,7,5,"ESR1-1:1935, 8, set2, minCMV"
10.680917939599112,0.004793670055533487,0.013114797987121014,2,44,7,5,"ESR1-1:1935, 8, set2, minProm"
0.2468354736611218,0.8838943502040998,0.9211866292830394,2,48,7,5,"ESR1-1:1935, 8, set2, minTK"
0.0658900047383213,0.967591773380858,0.9818187133826582,2,79,7,5,"ESR1-1:270, 1, set1, minCMV"
6.868106252474718,0.03225593807808318,0.06718072962888669,2,63,7,5,"ESR1-1:270, 1, set1, minProm"
6.851357652769366,0.032527193176108866,0.06769976973489009,2,67,7,5,"ESR1-1:270, 1, set1, minTK"
2.0665897364187913,0.35583260541937495,0.4668546643373016,2,69,7,5,"ESR1-1:603, 4, set1, minCMV"
2.646951436351628,0.26620842665319344,0.37389065733779525,2,65,7,5,"ESR1-1:603, 4, set1, minProm"
14.364516311866282,7.599498179073861e-4,0.0025759855272184384,2,80,7,5,"ESR1-1:603, 4, set1, minTK"
0.18600762049209152,0.9111900284313235,0.9402770757098772,2,40,7,5,"ESR1-1:936, 8, set1, minCMV"
6.003888290056693,0.04969036911556375,0.0969806949818216,2,35,7,5,"ESR1-1:936, 8, set1, minProm"
8.093597689811304,0.017478235725123248,0.03990025467184679,2,35,7,5,"ESR1-1:936, 8, set1, minTK"
36.98340934750013,9.314396026996413e-9,7.054133217979281e-8,2,105,7,5,"ESRRA-1:1270, 1, set2, minCMV"
2.8572925171283714,0.2396331040274042,0.3454991842573513,2,105,7,5,"ESRRA-1:1270, 1, set2, minProm"
1.5688365965688718,0.45638510458381826,0.5619721957405397,2,105,7,5,"ESRRA-1:1270, 1, set2, minTK"
56.044379044348716,6.76266258987227e-13,7.312724230104839e-12,2,105,7,5,"Esrra-1:1275, 1, set2, minCMV"
6.701282718593575,0.03506185963845803,0.07204748808946444,2,105,7,5,"Esrra-1:1275, 1, set2, minProm"
4.6677352728147525,0.09692016928318199,0.1692108242573348,2,105,7,5,"Esrra-1:1275, 1, set2, minTK"
32.565478875432746,8.48195788853178e-8,5.82731379769152e-7,2,105,7,5,"ESRRA-1:1603, 4, set2, minCMV"
3.617331594508869,0.16387263032626728,0.2582107992467762,2,105,7,5,"ESRRA-1:1603, 4, set2, minProm"
9.852136763494855,0.007254971059126767,0.01880170136926439,2,105,7,5,"ESRRA-1:1603, 4, set2, minTK"
20.315743148486945,3.8769698837281576e-5,1.7451929518100053e-4,2,105,7,5,"Esrra-1:1608, 4, set2, minCMV"
4.567739503942903,0.10188915707001223,0.17608418759820346,2,105,7,5,"Esrra-1:1608, 4, set2, minProm"
20.065982733689452,4.392656187103015e-5,1.9607335974699652e-4,2,105,7,5,"Esrra-1:1608, 4, set2, minTK"
60.545398138645396,7.124162907556944e-14,8.209495042817026e-13,2,105,7,5,"ESRRA-1:1936, 8, set2, minCMV"
16.699082038599045,2.3650504477210288e-4,9.084515228206728e-4,2,105,7,5,"ESRRA-1:1936, 8, set2, minProm"
22.179727750248276,1.5266283178741648e-5,7.394756410396782e-5,2,105,7,5,"ESRRA-1:1936, 8, set2, minTK"
20.293628803439788,3.9200760857744055e-5,1.7613099721160497e-4,2,105,7,5,"Esrra-1:1941, 8, set2, minCMV"
4.699812335991737,0.09537811131502204,0.16704087815707594,2,105,7,5,"Esrra-1:1941, 8, set2, minProm"
0.5572642278539206,0.7568182749105343,0.8244728351366623,2,104,7,5,"Esrra-1:1941, 8, set2, minTK"
42.03256175549541,7.460109200108274e-10,6.37273862407024e-9,2,105,7,5,"ESRRA-1:271, 1, set1, minCMV"
111.24404935297116,6.976885741456428e-25,1.282994976767227e-23,2,105,7,5,"ESRRA-1:271, 1, set1, minProm"
2.539340442631328,0.28092424933358695,0.3891603031404527,2,105,7,5,"ESRRA-1:271, 1, set1, minTK"
7.469319234983232,0.023881298461731232,0.051995368717459495,2,105,7,5,"Esrra-1:276, 1, set1, minCMV"
3.7040040358269835,0.15692268958905625,0.24924208933436345,2,104,7,5,"Esrra-1:276, 1, set1, minProm"
5.769896165185855,0.055857689447607224,0.10721185268350111,2,102,7,5,"Esrra-1:276, 1, set1, minTK"
27.194834789126617,1.2437029298166528e-6,7.268147854361448e-6,2,105,7,5,"ESRRA-1:604, 4, set1, minCMV"
26.04281714519584,2.2124532890125194e-6,1.2432651510626617e-5,2,105,7,5,"ESRRA-1:604, 4, set1, minProm"
21.939342285725616,1.7216003978998404e-5,8.28688843565895e-5,2,105,7,5,"ESRRA-1:604, 4, set1, minTK"
37.665842972430255,6.621648457987932e-9,5.1157440036430034e-8,2,105,7,5,"Esrra-1:609, 4, set1, minCMV"
8.086280235389495,0.017542300948891837,0.040009213675489666,2,105,7,5,"Esrra-1:609, 4, set1, minProm"
0.5200171404621869,0.7710449777416073,0.8355254504744094,2,103,7,5,"Esrra-1:609, 4, set1, minTK"
27.54714566716484,1.0428295338746997e-6,6.182489379400006e-6,2,103,7,5,"ESRRA-1:937, 8, set1, minCMV"
23.07628255704458,9.75099449642992e-6,4.9252144898908365e-5,2,105,7,5,"ESRRA-1:937, 8, set1, minProm"
10.890722277003988,0.004316280950895525,0.011941710630810953,2,105,7,5,"ESRRA-1:937, 8, set1, minTK"
8.950235513906591,0.011388880925627927,0.027593888222961237,2,92,7,5,"Esrra-1:942, 8, set1, minCMV"
17.74691859395716,1.400572490747064e-4,5.678096526843874e-4,2,94,7,5,"Esrra-1:942, 8, set1, minProm"
1.9239463282065117,0.38213812036020484,0.49370894725544345,2,105,7,5,"Esrra-1:942, 8, set1, minTK"
12.834766776675679,0.0016329233759769402,0.005076435036474318,2,105,7,5,"ESRRA-2:1271, 1, set2, minCMV"
18.697963044557582,8.705403655606111e-5,3.6798753787152603e-4,2,105,7,5,"ESRRA-2:1271, 1, set2, minProm"
23.75524329795917,6.944075909630301e-6,3.584076826634396e-5,2,105,7,5,"ESRRA-2:1271, 1, set2, minTK"
3.1313798865885474,0.20894380405445884,0.31156417686391996,2,105,7,5,"ESRRA-2:1604, 4, set2, minCMV"
12.654472591280864,0.0017869655955140005,0.0054713572720074734,2,105,7,5,"ESRRA-2:1604, 4, set2, minProm"
32.854707760488054,7.339912075267872e-8,5.088232501839195e-7,2,105,7,5,"ESRRA-2:1604, 4, set2, minTK"
13.994497879200935,9.143940617988849e-4,0.0030308733554067734,2,105,7,5,"ESRRA-2:1937, 8, set2, minCMV"
18.99699348764534,7.496443598006026e-5,3.2175511236165623e-4,2,105,7,5,"ESRRA-2:1937, 8, set2, minProm"
57.02162864481943,4.148686949688482e-13,4.525974288629956e-12,2,105,7,5,"ESRRA-2:1937, 8, set2, minTK"
12.690556466960516,0.0017550143710238471,0.005384073210929424,2,105,7,5,"ESRRA-2:272, 1, set1, minCMV"
18.30520429295666,1.0594376256506563e-4,4.396666146450224e-4,2,90,7,5,"ESRRA-2:272, 1, set1, minProm"
11.644899181832443,0.0029603446224606795,0.008536355244673001,2,101,7,5,"ESRRA-2:272, 1, set1, minTK"
5.174166912412147,0.0752391586968485,0.1371679764666202,2,97,7,5,"ESRRA-2:605, 4, set1, minCMV"
3.284964193146152,0.19349916213505397,0.2932326310963488,2,90,7,5,"ESRRA-2:605, 4, set1, minProm"
0.16472549576519668,0.920937829849964,0.9476294439501557,2,99,7,5,"ESRRA-2:605, 4, set1, minTK"
0.12074646780638432,0.9414131007189007,0.9622498360152251,2,88,7,5,"ESRRA-2:938, 8, set1, minCMV"
9.381853722526103,0.009178175317503293,0.023093958541624427,2,80,7,5,"ESRRA-2:938, 8, set1, minProm"
1.3497443777305307,0.5092215006263114,0.6108893429052489,2,100,7,5,"ESRRA-2:938, 8, set1, minTK"
2.3531821770193346,0.3083280120479327,0.41924964578224544,2,68,7,5,"ESRRB-1:1272, 1, set2, minCMV"
1.1880234488403403,0.5521079311236199,0.64912842897421,2,61,7,5,"ESRRB-1:1272, 1, set2, minProm"
1.0184909948393397,0.6009488252422552,0.6917705271352583,2,72,7,5,"ESRRB-1:1272, 1, set2, minTK"
0.989304103082759,0.6097830434580079,0.6988780468219975,2,65,7,5,"ESRRB-1:1605, 4, set2, minCMV"
1.0267300137329585,0.5984783030431925,0.6892656548455444,2,63,7,5,"ESRRB-1:1605, 4, set2, minProm"
46.2646977232007,8.989769075493027e-11,8.278135181660895e-10,2,66,7,5,"ESRRB-1:1605, 4, set2, minTK"
3.613067549715197,0.1642223831522965,0.2586733448536031,2,41,7,5,"ESRRB-1:1938, 8, set2, minCMV"
0.6747766749294897,0.7136316561776693,0.785977882353218,2,69,7,5,"ESRRB-1:1938, 8, set2, minProm"
0.9026860024478083,0.6367723910061511,0.7230645268182252,2,54,7,5,"ESRRB-1:1938, 8, set2, minTK"
1.5152972073015007,0.46876739003198775,0.5737682960495155,2,37,7,5,"ESRRB-1:273, 1, set1, minCMV"
8.649136811422522,0.013239262853890382,0.03146886704666979,2,37,7,5,"ESRRB-1:273, 1, set1, minProm"
3.374125740064528,0.18506227849661722,0.2837375223480337,2,32,7,5,"ESRRB-1:273, 1, set1, minTK"
3.749979327867095,0.15335655194024841,0.24471705430423635,2,46,7,5,"ESRRB-1:606, 4, set1, minCMV"
9.973263203641181,0.0068286273323987885,0.017869317153642827,2,27,7,5,"ESRRB-1:606, 4, set1, minProm"
10.074841875494258,0.006490466067002428,0.017087202136103263,2,31,7,5,"ESRRB-1:606, 4, set1, minTK"
3.5244229171366896,0.17166481412178108,0.2673339980567899,2,39,7,5,"ESRRB-1:939, 8, set1, minCMV"
13.50750251875661,0.001166495575619102,0.0037708504344486967,2,38,7,5,"ESRRB-1:939, 8, set1, minProm"
1.7011951242461691,0.4271596012701223,0.5360097268703109,2,43,7,5,"ESRRB-1:939, 8, set1, minTK"
5.456475218114065,0.06533433289934255,0.1221191334959714,2,105,7,5,"ESRRG-1:1273, 1, set2, minCMV"
26.632613147507072,1.6474093847467968e-6,9.438795187607113e-6,2,103,7,5,"ESRRG-1:1273, 1, set2, minProm"
50.5777188889715,1.040370165767957e-11,1.0458189129536485e-10,2,105,7,5,"ESRRG-1:1273, 1, set2, minTK"
13.953252515373606,9.334471068640784e-4,0.003084040952318004,2,105,7,5,"ESRRG-1:1606, 4, set2, minCMV"
26.87034443239736,1.4627794250910791e-6,8.45192025297216e-6,2,105,7,5,"ESRRG-1:1606, 4, set2, minProm"
63.89947427037623,1.3316971304593431e-14,1.622873764936763e-13,2,105,7,5,"ESRRG-1:1606, 4, set2, minTK"
50.27779590142836,1.2086911406688569e-11,1.213036108821588e-10,2,105,7,5,"ESRRG-1:1939, 8, set2, minCMV"
16.988226772722555,2.0466964092964902e-4,8.017097797129492e-4,2,104,7,5,"ESRRG-1:1939, 8, set2, minProm"
29.427656792372545,4.072541512336163e-7,2.5343009086898392e-6,2,105,7,5,"ESRRG-1:1939, 8, set2, minTK"
10.133038918333114,0.006304324457956464,0.016661428924599226,2,105,7,5,"ESRRG-1:274, 1, set1, minCMV"
5.647842749385745,0.059372663160845544,0.11269063570269262,2,105,7,5,"ESRRG-1:274, 1, set1, minProm"
22.849603938343535,1.0921229863006516e-5,5.44024280767121e-5,2,104,7,5,"ESRRG-1:274, 1, set1, minTK"
25.225378788651142,3.3294967406547036e-6,1.8275039303933145e-5,2,105,7,5,"ESRRG-1:607, 4, set1, minCMV"
15.185642991742498,5.040568513931034e-4,0.0017999518495676982,2,99,7,5,"ESRRG-1:607, 4, set1, minProm"
4.500884844948814,0.10535260388991007,0.18079790251238548,2,93,7,5,"ESRRG-1:607, 4, set1, minTK"
8.028431091117454,0.018057113979568537,0.04105480471640635,2,83,7,5,"ESRRG-1:940, 8, set1, minCMV"
0.3284801773770596,0.848538272981155,0.8956387820330391,2,101,7,5,"ESRRG-1:940, 8, set1, minProm"
2.566313121620624,0.2771610425150892,0.3854898376647821,2,97,7,5,"ESRRG-1:940, 8, set1, minTK"
6.164477157544752,0.04585648830315063,0.0907379352957317,2,105,7,5,"ESRRG-2:1274, 1, set2, minCMV"
3.406068804802999,0.18213002891681615,0.28029131486020664,2,105,7,5,"ESRRG-2:1274, 1, set2, minProm"
22.2341575561004,1.485641531811594e-5,7.21899548131868e-5,2,105,7,5,"ESRRG-2:1274, 1, set2, minTK"
6.187261966393635,0.04533703715981798,0.08987819623556124,2,105,7,5,"ESRRG-2:1607, 4, set2, minCMV"
2.923257807581649,0.23185829211371858,0.3375381915530835,2,105,7,5,"ESRRG-2:1607, 4, set2, minProm"
29.115792206890546,4.759770950834908e-7,2.9351920863481934e-6,2,105,7,5,"ESRRG-2:1607, 4, set2, minTK"
7.124457029714904,0.028375518935913703,0.06032621575091102,2,105,7,5,"ESRRG-2:1940, 8, set2, minCMV"
4.923887171934439,0.08526906205741058,0.1518916992913619,2,105,7,5,"ESRRG-2:1940, 8, set2, minProm"
29.850941694463472,3.29572048362799e-7,2.0907104820412203e-6,2,105,7,5,"ESRRG-2:1940, 8, set2, minTK"
37.7432250476013,6.370342992721853e-9,4.927789252052597e-8,2,104,7,5,"ESRRG-2:275, 1, set1, minCMV"
0.38854338072633254,0.8234341547501116,0.876370226732834,2,105,7,5,"ESRRG-2:275, 1, set1, minProm"
77.80432167996332,1.2735213000765762e-17,1.8491649704657993e-16,2,105,7,5,"ESRRG-2:275, 1, set1, minTK"
4.032676432074368,0.133142111187415,0.218593650604946,2,105,7,5,"ESRRG-2:608, 4, set1, minCMV"
1.0303074057501362,0.5974087641164766,0.688162908702813,2,104,7,5,"ESRRG-2:608, 4, set1, minProm"
7.235266932551895,0.026846133656922167,0.05757295842207261,2,105,7,5,"ESRRG-2:608, 4, set1, minTK"
14.494570098704571,7.12105096962227e-4,0.002437987461283165,2,105,7,5,"ESRRG-2:941, 8, set1, minCMV"
20.91588875225716,2.8719208420379802e-5,1.328263389442566e-4,2,105,7,5,"ESRRG-2:941, 8, set1, minProm"
4.1033967289477005,0.12851645036011633,0.21268552431174775,2,105,7,5,"ESRRG-2:941, 8, set1, minTK"
82.98070775501037,9.57124115556118e-19,1.462352317847183e-17,2,105,7,5,"ETS1-1:1060, 1, set2, minCMV"
65.33701200665382,6.490051017232384e-15,8.06920917972496e-14,2,105,7,5,"ETS1-1:1060, 1, set2, minProm"
117.25219282280887,3.459472104378958e-26,6.537870050798634e-25,2,105,7,5,"ETS1-1:1060, 1, set2, minTK"
326.6290453040838,1.1841425788471516e-71,4.156002125302403e-70,2,105,7,5,"ETS1-1:1393, 4, set2, minCMV"
54.60361915930844,1.389871832802399e-12,1.4692930803911073e-11,2,105,7,5,"ETS1-1:1393, 4, set2, minProm"
68.33763325187829,1.447676371982431e-15,1.8798368449716895e-14,2,105,7,5,"ETS1-1:1393, 4, set2, minTK"
467.5468776140515,2.9749900021405437e-102,1.405568353319017e-100,2,105,7,5,"ETS1-1:1726, 8, set2, minCMV"
68.02375169340485,1.693674701888837e-15,2.19001053031605e-14,2,105,7,5,"ETS1-1:1726, 8, set2, minProm"
80.90050831004919,2.7081818857276834e-18,4.076875770132214e-17,2,105,7,5,"ETS1-1:1726, 8, set2, minTK"
26.60200116075248,1.672818582327985e-6,9.57544429884295e-6,2,105,7,5,"ETS1-1:394, 4, set1, minCMV"
16.750270709813776,2.3052866229497423e-4,8.905075747268753e-4,2,105,7,5,"ETS1-1:394, 4, set1, minProm"
63.3047657553052,1.7928533917405804e-14,2.17193402999421e-13,2,105,7,5,"ETS1-1:394, 4, set1, minTK"
0.35408487847962533,0.8377442305402556,0.8862254674437221,2,105,7,5,"ETS1-1:61, 1, set1, minCMV"
344.53106008554187,1.5347261048299367e-75,5.577685050807971e-74,2,105,7,5,"ETS1-1:61, 1, set1, minProm"
66.11645477367347,4.3953581057257655e-15,5.5433859312869924e-14,2,105,7,5,"ETS1-1:61, 1, set1, minTK"
24.145594113510015,5.712824164946622e-6,2.9887705299064866e-5,2,105,7,5,"ETS1-1:727, 8, set1, minCMV"
64.58698735405596,9.443084908077254e-15,1.15998855010821e-13,2,105,7,5,"ETS1-1:727, 8, set1, minProm"
59.67807100926257,1.0991868776147836e-13,1.2525428204656772e-12,2,105,7,5,"ETS1-1:727, 8, set1, minTK"
35.54805724694961,1.909138552103809e-8,1.4093664647862494e-7,2,105,7,5,"ETS1-2:1061, 1, set2, minCMV"
55.33927149221745,9.621214102677903e-13,1.0313001224894883e-11,2,105,7,5,"ETS1-2:1061, 1, set2, minProm"
32.052394269740034,1.0962535643355559e-7,7.342627472354399e-7,2,105,7,5,"ETS1-2:1061, 1, set2, minTK"
204.4773680076687,3.96555246532564e-45,1.0777178425677027e-43,2,105,7,5,"ETS1-2:1394, 4, set2, minCMV"
46.516009770173696,7.928240545669863e-11,7.355778463973459e-10,2,105,7,5,"ETS1-2:1394, 4, set2, minProm"
25.778127720195698,2.5255192821157272e-6,1.4037773240502077e-5,2,105,7,5,"ETS1-2:1394, 4, set2, minTK"
239.18451918053142,1.1527671222917745e-52,3.3877012751751577e-51,2,105,7,5,"ETS1-2:1727, 8, set2, minCMV"
259.398245779078,4.7031260804602607e-57,1.4890000199065425e-55,2,105,7,5,"ETS1-2:1727, 8, set2, minProm"
131.9344910959535,2.242793414214069e-29,4.576490747542462e-28,2,105,7,5,"ETS1-2:1727, 8, set2, minTK"
18.099524655868663,1.1741894080520935e-4,4.817549328160292e-4,2,105,7,5,"ETS1-2:395, 4, set1, minCMV"
29.40644374305066,4.1159669135072306e-7,2.5587316581742317e-6,2,105,7,5,"ETS1-2:395, 4, set1, minProm"
33.22182209745188,6.109040329055808e-8,4.293103627123658e-7,2,105,7,5,"ETS1-2:395, 4, set1, minTK"
1.8583372031935141,0.39488187809655584,0.5066115151449823,2,105,7,5,"ETS1-2:62, 1, set1, minCMV"
40.50522408910365,1.6010405992811582e-9,1.3199451490986408e-8,2,90,7,5,"ETS1-2:62, 1, set1, minProm"
64.04586102147368,1.2377073923288472e-14,1.5113317701160596e-13,2,105,7,5,"ETS1-2:62, 1, set1, minTK"
16.527657543705573,2.576705384446062e-4,9.811608475677443e-4,2,105,7,5,"ETS1-2:728, 8, set1, minCMV"
36.08596964545359,1.4589192490430378e-8,1.086143276075435e-7,2,105,7,5,"ETS1-2:728, 8, set1, minProm"
83.53159321345811,7.266830016127023e-19,1.1186182947130869e-17,2,105,7,5,"ETS1-2:728, 8, set1, minTK"
6.449437910945562,0.03976695629128131,0.0803449491911348,2,105,7,5,"ETV2-1:1062, 1, set2, minCMV"
50.236904222321755,1.2336582124244971e-11,1.236073204031201e-10,2,99,7,5,"ETV2-1:1062, 1, set2, minProm"
81.99978411034499,1.5630509034890734e-18,2.3704342343777505e-17,2,99,7,5,"ETV2-1:1062, 1, set2, minTK"
21.591316690015447,2.0488263560542712e-5,9.762522481679856e-5,2,105,7,5,"ETV2-1:1395, 4, set2, minCMV"
61.73671058221771,3.926843846781897e-14,4.638206712872001e-13,2,93,7,5,"ETV2-1:1395, 4, set2, minProm"
40.37846060019456,1.7058022652122348e-9,1.4044286210366684e-8,2,100,7,5,"ETV2-1:1395, 4, set2, minTK"
4.436827130670281,0.10878154682476197,0.18549035552406665,2,95,7,5,"ETV2-1:1728, 8, set2, minCMV"
30.48728477671557,2.3975640975999424e-7,1.550499600556241e-6,2,95,7,5,"ETV2-1:1728, 8, set2, minProm"
38.99827962748623,3.401192220355017e-9,2.709484126773089e-8,2,105,7,5,"ETV2-1:1728, 8, set2, minTK"
0.5182062988878897,0.7717434140339359,0.8358398957849469,2,71,7,5,"ETV2-1:396, 4, set1, minCMV"
12.491552100865192,0.0019386255227542973,0.0058887428094742305,2,52,7,5,"ETV2-1:396, 4, set1, minProm"
4.688030759866251,0.09594162168513609,0.16788417105131223,2,48,7,5,"ETV2-1:396, 4, set1, minTK"
1.4134894691305817,0.493247237568076,0.5965815378524698,2,72,7,5,"ETV2-1:63, 1, set1, minCMV"
27.62036498983707,1.0053422824163324e-6,5.971772048937247e-6,2,67,7,5,"ETV2-1:63, 1, set1, minProm"
13.354265474985368,0.0012593837845950955,0.004041345457148943,2,73,7,5,"ETV2-1:63, 1, set1, minTK"
3.591893412852187,0.16597025284277697,0.2606467125953301,2,90,7,5,"ETV2-1:729, 8, set1, minCMV"
8.100802227362237,0.017415387688042624,0.03979364255206763,2,56,7,5,"ETV2-1:729, 8, set1, minProm"
30.040869563195884,2.9971470994443444e-7,1.909593100081656e-6,2,62,7,5,"ETV2-1:729, 8, set1, minTK"
11.926832107597875,0.002571113889850944,0.007530654035033142,2,105,7,5,"ETV6-1:1063, 1, set2, minCMV"
283.6341899277295,2.56813717579339e-62,8.526215423634056e-61,2,105,7,5,"ETV6-1:1063, 1, set2, minProm"
49.341711289132945,1.930116528138569e-11,1.8967641145323344e-10,2,104,7,5,"ETV6-1:1063, 1, set2, minTK"
14.682752805607379,6.481577805135335e-4,0.002239024233922454,2,102,7,5,"ETV6-1:1396, 4, set2, minCMV"
49.67282770657039,1.6356203799335197e-11,1.6125169138927253e-10,2,93,7,5,"ETV6-1:1396, 4, set2, minProm"
47.22494420187286,5.56203429643394e-11,5.247621297802958e-10,2,97,7,5,"ETV6-1:1396, 4, set2, minTK"
22.714843894629666,1.1682460455470291e-5,5.781923619459995e-5,2,105,7,5,"ETV6-1:1729, 8, set2, minCMV"
47.78641914747823,4.200596122706509e-11,4.0124512263862174e-10,2,104,7,5,"ETV6-1:1729, 8, set2, minProm"
37.77768370967897,6.261526355241051e-9,4.849721926089601e-8,2,99,7,5,"ETV6-1:1729, 8, set2, minTK"
17.961703319844673,1.257956667396028e-4,5.137213996772874e-4,2,104,7,5,"ETV6-1:397, 4, set1, minCMV"
24.148286296366678,5.705139354695608e-6,2.9872946220409566e-5,2,79,7,5,"ETV6-1:397, 4, set1, minProm"
157.41323513534644,6.578854796588911e-35,1.5305805363882231e-33,2,105,7,5,"ETV6-1:397, 4, set1, minTK"
4.876889702028166,0.08729650502515496,0.15480542500221725,2,92,7,5,"ETV6-1:64, 1, set1, minCMV"
31.795984442407644,1.2462056186630272e-7,8.337902951882694e-7,2,94,7,5,"ETV6-1:64, 1, set1, minProm"
69.90579514175624,6.609208586889121e-16,8.7111071117324e-15,2,105,7,5,"ETV6-1:64, 1, set1, minTK"
8.315303866456816,0.01564424856730778,0.03632777871470865,2,93,7,5,"ETV6-1:730, 8, set1, minCMV"
26.173042930657175,2.0729839533464843e-06,1.1670272631946936e-5,2,81,7,5,"ETV6-1:730, 8, set1, minProm"
306.91591375932967,2.2597277714905638e-67,7.584288509560133e-66,2,95,7,5,"ETV6-1:730, 8, set1, minTK"
242.1582942175355,2.60612076800196e-53,7.808192076618556e-52,2,105,7,5,"FOXB1-1:1203, 1, set2, minCMV"
8.095362010398276,0.01746282391840779,0.03988719394081839,2,105,7,5,"FOXB1-1:1203, 1, set2, minProm"
47.60324351307554,4.603487951049503e-11,4.390469409215225e-10,2,105,7,5,"FOXB1-1:1203, 1, set2, minTK"
330.94831353858535,1.3661136082916585e-72,4.850098139958015e-71,2,105,7,5,"FOXB1-1:1536, 4, set2, minCMV"
27.39565532168217,1.1248873497905638e-6,6.617871745606937e-6,2,105,7,5,"FOXB1-1:1536, 4, set2, minProm"
39.34420795680944,2.8609732339645104e-9,2.3000127752630922e-8,2,105,7,5,"FOXB1-1:1536, 4, set2, minTK"
178.1825790779967,2.0330336527780324e-39,5.094310928414866e-38,2,105,7,5,"FOXB1-1:1869, 8, set2, minCMV"
2.8143003960649366,0.2448400354936738,0.3509469073517257,2,104,7,5,"FOXB1-1:1869, 8, set2, minProm"
42.42090970896061,6.143508988774385e-10,5.284794427038133e-9,2,105,7,5,"FOXB1-1:1869, 8, set2, minTK"
77.20176726700811,1.721270958642488e-17,2.475889046365846e-16,2,99,7,5,"FOXB1-1:204, 1, set1, minCMV"
4.059132218030754,0.13139251881157202,0.2161299100304178,2,105,7,5,"FOXB1-1:204, 1, set1, minProm"
6.1990882582904305,0.04506974369369462,0.08938274645355904,2,90,7,5,"FOXB1-1:204, 1, set1, minTK"
